nedbor,temps,soner,priser
1.7000000000000002,4.841176470588235,1.0,1.6441287500000001
9.916666666666666,9.5875,5.0,2.0393416666666666
4.2272727272727275,1.54375,3.0,0.4062308333333333
0.03333333333333333,0.7071428571428571,2.0,2.0349991666666667
8.583333333333332,1.725,5.0,1.2139095833333333
0.0125,10.641176470588235,1.0,3.599475
16.441176470588236,1.3428571428571427,2.0,3.657163333333333
4.8687499999999995,13.554999999999998,4.0,0.017611666666666668
6.1571428571428575,11.209523809523809,4.0,0.06693791666666667
0.2636363636363636,-5.793333333333334,3.0,0.51368875
0.029411764705882353,1.1857142857142857,2.0,1.9018733333333333
0.1,-4.314285714285714,2.0,1.4621291666666665
26.691666666666666,-3.3000000000000003,5.0,1.4979666666666667
0.0125,6.209999999999999,4.0,0.21263583333333333
2.492857142857143,-1.7222222222222223,4.0,0.135745
1.7071428571428575,5.031818181818182,4.0,0.12814499999999998
0.47500000000000003,1.0625,5.0,1.1646570833333334
0.7058823529411765,9.378571428571428,2.0,0.29093874999999997
0.02,8.5625,1.0,1.88992
0.1176470588235294,6.464285714285714,2.0,2.0101054166666668
1.2583333333333333,11.4125,5.0,1.7092737500000001
1.2916666666666667,-10.95,5.0,4.55302375
0.016666666666666666,-0.55,5.0,1.6262108333333334
1.3416666666666666,11.45,5.0,1.7251154166666665
0.6875,15.059999999999999,4.0,0.09563125
4.15625,-4.136363636363637,4.0,0.2824979166666666
0.16923076923076924,6.793333333333333,3.0,0.29895458333333336
0.16666666666666666,1.3222222222222222,5.0,1.2755008333333333
4.0058823529411764,13.785714285714286,2.0,3.3660525
0.3666666666666667,12.0625,5.0,1.5313479166666664
0.25,2.745,4.0,0.1292425
0.8599999999999999,0.3714285714285714,2.0,1.0328379166666666
1.2545454545454546,-0.9866666666666667,3.0,0.12524708333333334
3.085714285714286,-1.7000000000000002,4.0,0.17368208333333335
0.22499999999999998,2.125,5.0,1.4577666666666669
12.8625,1.3409090909090908,4.0,0.16168916666666666
0.425,-5.987500000000001,5.0,1.1032870833333333
0.12000000000000002,-10.841176470588234,1.0,1.20500625
6.375,13.975,5.0,1.576337083333333
0.01,-7.6125,1.0,1.3787404166666668
0.03076923076923077,-4.173333333333333,3.0,0.9473579166666667
0.0125,9.476470588235294,1.0,3.5019600000000004
0.65625,-2.0909090909090913,4.0,0.5204266666666667
0.0,12.971428571428572,3.0,0.07030874999999999
0.008333333333333333,3.944444444444445,5.0,1.77322
5.764705882352941,-1.8571428571428572,2.0,1.4293054166666668
0.21818181818181817,7.466666666666667,3.0,0.7116554166666665
24.2,5.4375,5.0,2.16841375
5.5600000000000005,-8.155000000000001,4.0,0.15082500000000001
2.625,-10.305882352941177,1.0,1.29140875
0.45,-5.22,3.0,0.5592591304347827
20.125,-10.525,5.0,1.5463037499999999
4.05,6.6899999999999995,4.0,0.13915708333333332
2.8529411764705883,16.12857142857143,2.0,3.4382025000000005
0.0,1.6625,1.0,1.2047375
0.26,11.575,1.0,1.8779983333333332
2.36,-0.4214285714285714,2.0,0.9196017391304345
0.7,0.3062499999999999,3.0,0.3455983333333334
1.25625,8.47,4.0,0.24764708333333332
6.1187499999999995,1.2454545454545454,4.0,0.3706004166666667
1.0076923076923079,9.266666666666667,3.0,0.8950729166666668
2.7125,1.5058823529411764,1.0,1.4204666666666668
1.1642857142857141,-3.159090909090909,4.0,0.14871708333333333
4.870588235294118,15.657142857142857,2.0,2.0902700000000003
0.3125,0.6590909090909091,4.0,0.21295624999999999
0.41176470588235287,15.792857142857144,2.0,2.8083837500000004
0.8307692307692308,13.585714285714285,3.0,0.017611666666666668
0.7374999999999999,-4.4625,1.0,1.1248145833333334
5.053846153846154,-12.846153846153847,3.0,4.683537916666666
5.236363636363636,1.3866666666666665,3.0,0.24086333333333335
5.254545454545454,-3.4866666666666664,3.0,0.14482041666666667
4.383333333333333,4.825,5.0,1.0278720833333332
0.0,-10.307142857142859,2.0,4.5518275
1.06875,-1.7857142857142858,4.0,0.40459249999999997
3.475,-5.3125,1.0,3.448014166666667
0.0,7.3882352941176475,1.0,1.518045833333333
4.533333333333334,10.72857142857143,5.0,2.116633333333333
1.1076923076923078,13.860000000000001,3.0,0.12623041666666668
2.5727272727272728,-2.9066666666666667,3.0,0.6239337500000001
9.212499999999999,3.7800000000000002,4.0,0.17149916666666667
0.0,4.128571428571429,2.0,2.126224166666667
1.0727272727272728,0.22142857142857147,3.0,0.5846829166666666
0.0,10.940000000000001,3.0,0.8512487499999999
0.9200000000000002,-8.158823529411764,1.0,1.3138637499999999
0.0,-11.03529411764706,1.0,3.61221625
0.17058823529411768,-11.192857142857141,2.0,2.0056604166666667
2.375,2.55,4.0,0.34333583333333334
0.0,9.153333333333334,3.0,0.50349875
9.283333333333333,6.5125,1.0,0.27490375
1.71875,13.419047619047618,4.0,0.0062162499999999996
6.09375,10.375,4.0,0.018405416666666664
4.642857142857143,4.3909090909090915,4.0,0.14571208333333333
0.9818181818181817,-0.3750000000000001,3.0,0.6505183333333333
0.8470588235294119,2.1785714285714284,2.0,1.0788933333333333
0.0,9.826666666666666,3.0,0.01477625
6.1625,-3.3818181818181814,4.0,0.191105
0.5700000000000001,11.4,5.0,1.780055
16.808333333333334,15.45,5.0,2.528802916666667
7.354545454545455,-0.6466666666666668,3.0,0.4919408333333333
0.24285714285714288,0.8272727272727274,4.0,0.16149541666666667
8.258823529411766,0.9214285714285715,2.0,1.1368666666666667
1.5799999999999998,7.625,5.0,2.18474625
0.13846153846153844,-1.1866666666666665,3.0,3.4420875
4.223529411764706,6.957142857142856,2.0,1.1687219999999998
2.51875,-6.255555555555556,4.0,0.3071920833333333
4.762499999999999,2.164705882352941,1.0,1.3730120833333335
5.263636363636365,-6.706250000000001,3.0,1.025075
0.09999999999999999,-3.925,5.0,1.23142875
0.09,-1.5764705882352938,1.0,1.3953795833333331
0.1,1.9954545454545458,4.0,0.1428104166666667
2.4125,-4.409090909090908,4.0,0.2760529166666667
0.15333333333333332,-0.2894736842105261,4.0,0.20774791666666667
3.453333333333333,-2.2928571428571436,2.0,1.2375804166666666
0.0058823529411764705,5.971428571428571,2.0,1.9307554166666667
16.40833333333333,1.8375000000000001,5.0,1.0478741666666667
2.009090909090909,3.4399999999999995,3.0,0.17470708333333332
6.392307692307692,9.693333333333333,3.0,0.6801779166666666
1.0636363636363635,0.11333333333333326,3.0,0.19362083333333335
22.700000000000003,13.4375,1.0,1.6615979166666666
1.9307692307692308,4.589999999999999,3.0,0.33010375
5.26,-5.464999999999999,4.0,0.12870041666666665
1.9416666666666667,4.5,5.0,1.6369091666666666
3.0999999999999996,1.2200000000000002,3.0,0.3157358333333334
6.428571428571429,19.51904761904762,4.0,0.032293333333333334
0.22999999999999998,-7.047058823529412,1.0,1.3174529166666666
7.330000000000001,-6.65625,3.0,0.8585220833333334
2.0411764705882356,-7.135714285714286,2.0,1.7086783333333333
2.45,-2.8176470588235296,1.0,1.385604166666667
10.65,8.4,5.0,0.019765833333333333
0.0,6.593333333333334,3.0,0.36101625000000004
0.0058823529411764705,4.6571428571428575,2.0,1.7579030434782605
2.9749999999999996,2.6666666666666665,5.0,1.4942725000000001
10.909090909090908,0.6533333333333334,3.0,0.2723683333333333
7.152941176470588,16.12857142857143,2.0,3.05734625
0.4153846153846154,12.506666666666664,3.0,0.12366458333333334
0.27,-1.0058823529411764,1.0,1.6222349999999999
1.3823529411764706,12.514285714285716,2.0,2.447002083333333
0.0,11.162500000000001,1.0,5.712265833333333
0.17058823529411762,7.928571428571429,2.0,3.5019600000000004
0.7615384615384616,7.953333333333334,3.0,0.3552354166666667
0.9538461538461539,12.906666666666665,3.0,0.16092416666666667
1.0181818181818183,-0.5,3.0,0.12585541666666666
0.029411764705882353,12.64285714285714,2.0,4.846644583333333
0.28125,-3.1181818181818177,4.0,0.39363
0.3466666666666667,0.25714285714285695,2.0,1.4123020833333335
0.13076923076923078,0.6285714285714287,3.0,0.4504729166666667
1.29,-11.407692307692308,3.0,0.7540400000000002
0.025,1.6409090909090907,4.0,0.14819541666666666
5.260000000000001,-2.377272727272727,4.0,0.15853333333333333
3.835294117647059,9.907142857142857,2.0,1.8779983333333332
3.1333333333333333,6.45,5.0,1.7209500000000002
4.53125,-6.755555555555556,4.0,0.5473204166666666
7.436363636363635,0.4625,3.0,0.15006333333333333
8.066666666666668,-3.3,5.0,1.29140875
0.875,7.652941176470588,1.0,1.5955958333333333
0.4,0.6666666666666666,4.0,0.37330083333333336
3.027272727272728,0.26,3.0,0.14090624999999998
1.741666666666667,6.442857142857142,5.0,2.994666666666666
2.9416666666666664,16.212500000000002,5.0,2.688245
1.2666666666666666,0.7428571428571429,2.0,1.1582316666666665
5.958333333333333,15.671428571428573,5.0,2.5446537499999997
0.0375,-4.2823529411764705,1.0,2.0625933333333335
0.0,14.342857142857142,2.0,3.4664991666666665
0.7062499999999999,7.284999999999999,4.0,0.11850374999999998
1.7833333333333334,16.8,5.0,4.59319875
1.513333333333333,-7.08,4.0,0.34104208333333336
0.27999999999999997,7.9625,5.0,1.44762875
0.6833333333333332,19.61428571428571,1.0,1.9275266666666668
7.707142857142857,-0.07272727272727274,4.0,0.20693833333333334
0.8181818181818182,2.45,3.0,0.39489041666666663
0.0,-9.27142857142857,2.0,4.5802425
0.6307692307692307,8.54,3.0,0.11873833333333332
0.2705882352941177,0.6428571428571429,2.0,1.3634770833333334
6.31764705882353,-3.1142857142857143,2.0,1.6230445833333331
0.0058823529411764705,2.1,2.0,1.1425983333333332
0.9200000000000002,-5.385714285714286,3.0,0.8160975
0.7333333333333333,-7.5950000000000015,4.0,0.15446375
20.788235294117644,-1.5428571428571427,2.0,2.6856158333333333
11.243749999999999,2.9800000000000004,4.0,0.1690675
1.4,8.173333333333336,3.0,0.6123762500000001
0.5411764705882353,-13.235714285714286,2.0,3.999375
12.561538461538463,5.533333333333333,3.0,0.16364208333333333
0.08333333333333333,6.4,5.0,1.89030375
4.16,-3.3352941176470585,1.0,1.5568216666666668
2.8000000000000003,2.711111111111111,5.0,1.59561625
4.01875,9.569999999999999,4.0,0.017766666666666667
1.95,-3.1882352941176473,1.0,0.9660558333333332
51.550000000000004,1.0250000000000004,5.0,1.1238204166666668
0.7416666666666666,0.5428571428571428,5.0,2.23444125
6.694117647058825,2.492857142857143,2.0,1.30453625
1.2235294117647058,-6.885714285714286,2.0,1.5149204166666665
2.4214285714285713,10.999999999999998,4.0,0.07030874999999999
3.9937499999999995,-1.8136363636363635,4.0,0.12402124999999999
0.0,2.8,5.0,1.0228808333333332
7.207692307692308,13.535714285714286,3.0,0.018030833333333333
0.17857142857142858,20.56190476190476,4.0,0.018199999999999997
0.30000000000000004,15.65,3.0,0.01734375
0.0,-9.37857142857143,2.0,1.26838875
0.05294117647058823,1.7285714285714284,2.0,1.6503966666666667
0.4882352941176471,-2.8928571428571432,2.0,2.2169841666666668
3.5923076923076924,-3.5799999999999996,3.0,1.6725820833333334
5.2875,-6.550000000000001,1.0,1.9729083333333335
0.89,0.4937500000000001,3.0,0.5228583333333333
0.325,-0.575,5.0,1.05186625
0.0,8.84,3.0,0.32714666666666664
4.8181818181818175,-4.239999999999999,3.0,0.42754999999999993
2.1933333333333334,-5.195,4.0,0.12288041666666666
0.5733333333333334,-1.6949999999999998,4.0,0.19362083333333335
6.911764705882353,3.192857142857143,2.0,1.2958100000000001
1.3066666666666669,-7.554999999999998,4.0,1.5180683333333331
7.445454545454546,1.7533333333333334,3.0,0.14730291666666664
0.0,-8.614285714285716,2.0,4.441604166666667
1.8166666666666667,-1.475,5.0,1.3899091666666668
0.18461538461538465,17.979999999999997,3.0,0.7128708333333332
3.2299999999999995,14.376470588235295,1.0,1.425974583333333
0.01,-9.735294117647058,1.0,1.26838875
1.1833333333333333,0.3875000000000002,5.0,1.4029187500000002
0.17500000000000002,16.15,1.0,4.954044166666667
0.06666666666666667,12.725,5.0,1.08331125
0.6733333333333333,-11.29090909090909,4.0,0.12524708333333334
2.9769230769230766,6.960000000000001,3.0,0.11061208333333335
2.809090909090909,-3.05,3.0,0.5857333333333333
1.0,2.5,1.0,1.0352779166666666
2.1733333333333333,-2.71,4.0,0.12719083333333334
2.9166666666666665,-0.6250000000000001,5.0,0.9772316666666666
2.425,4.741176470588235,1.0,1.8828808333333331
6.816666666666666,13.9375,5.0,1.7097479166666665
0.2214285714285714,8.514285714285714,4.0,0.11710291666666665
5.738461538461538,10.746666666666668,3.0,0.5611791666666667
9.211764705882352,0.9571428571428572,2.0,1.8156104166666667
0.0,14.225,1.0,3.1657462499999998
7.2749999999999995,6.324999999999999,5.0,1.4577266666666666
0.09999999999999999,9.91,4.0,0.014478333333333334
5.583333333333335,8.171428571428573,5.0,3.8782220833333327
4.612500000000001,6.626666666666666,1.0,2.9284979166666667
9.6,-7.5,1.0,1.4914645833333333
0.6294117647058824,3.0,2.0,1.6369091666666666
0.008333333333333333,1.9000000000000001,5.0,1.5779708333333333
2.169230769230769,6.693333333333333,3.0,0.7068974999999998
0.03571428571428571,6.990476190476191,4.0,0.09331208333333334
0.01,-1.45,1.0,1.2750700000000001
1.2666666666666668,1.2,5.0,1.6503966666666667
6.558333333333334,8.350000000000001,5.0,0.2771841666666666
0.9125,0.9888888888888889,4.0,0.4649970833333334
0.06153846153846154,10.066666666666668,3.0,0.9397841666666666
0.13333333333333333,9.093333333333332,1.0,1.6323
15.791666666666666,15.537500000000001,5.0,4.36148625
0.5833333333333334,2.6333333333333337,5.0,1.3569912499999999
0.07692307692307693,5.653333333333333,3.0,0.39989416666666666
2.6363636363636367,0.27,3.0,0.18100291666666668
0.6666666666666666,11.553333333333335,1.0,1.5055529166666666
2.058333333333333,1.05,5.0,1.2750700000000001
0.0058823529411764705,1.1571428571428573,2.0,1.7116504166666668
10.283333333333333,1.5,5.0,0.8079016666666666
1.1411764705882352,-5.528571428571428,2.0,1.3138637499999999
4.733333333333333,10.4875,5.0,1.0911191666666669
2.8999999999999995,2.626666666666667,3.0,0.5330466666666667
0.014285714285714287,-3.8666666666666667,4.0,0.13613791666666666
7.827272727272728,-8.733333333333333,3.0,0.31137333333333334
0.5249999999999999,4.4375,5.0,1.2958100000000001
0.05,-2.4882352941176467,1.0,1.1865829166666666
1.2727272727272727,1.59,3.0,0.4566516666666667
5.816666666666666,-4.51111111111111,5.0,1.3082958333333334
0.06,4.341176470588236,1.0,1.59561625
7.191666666666667,4.7125,5.0,1.0799791666666667
0.30000000000000004,-4.764705882352941,1.0,3.93214875
3.127272727272727,-0.1857142857142857,3.0,0.12721208333333334
7.1692307692307695,-0.48000000000000004,3.0,0.4418095833333333
17.916666666666668,11.3,5.0,1.732830833333333
0.13125,-8.490909090909092,4.0,1.0113445833333332
0.6916666666666668,8.05,5.0,0.52939375
11.617647058823529,12.471428571428572,2.0,5.302117083333333
4.829411764705883,10.035714285714288,2.0,1.3601679166666667
0.0,-1.8285714285714285,5.0,1.020395
6.016666666666667,-0.5333333333333333,5.0,1.6405070833333333
6.4125,6.623529411764705,1.0,0.9279037499999999
0.0,5.137499999999999,1.0,1.9196491666666666
2.5461538461538455,2.573333333333333,3.0,0.51400375
0.03333333333333333,3.8000000000000003,5.0,1.02001125
0.8666666666666666,10.7,5.0,1.5116362499999998
0.15,-4.811764705882353,1.0,2.1134299999999997
2.0,0.89375,3.0,0.241725
2.26875,1.7047619047619054,4.0,0.22020874999999998
2.75,8.577777777777776,5.0,1.79329875
40.416666666666664,0.9714285714285714,5.0,1.5342041666666664
9.958333333333332,11.087499999999999,5.0,1.7204820833333334
6.458823529411765,0.0714285714285715,2.0,1.5170904166666668
0.015384615384615385,4.593333333333333,3.0,0.5774962499999999
0.08461538461538462,7.346666666666666,3.0,0.14737583333333332
5.627272727272727,2.49375,3.0,0.23900125000000003
6.364285714285714,0.5611111111111111,4.0,0.13274916666666667
0.0,4.185714285714286,2.0,0.7977258333333332
4.8916666666666675,13.675,5.0,2.3398766666666666
0.08,-1.0764705882352938,1.0,1.2059666666666666
0.8692307692307691,10.938461538461537,3.0,0.12711124999999998
0.0,7.485714285714287,2.0,2.1180429166666666
11.384615384615383,15.193333333333332,3.0,0.018474166666666667
1.6066666666666667,-11.547368421052632,4.0,0.5796879166666667
1.09,-4.3375,1.0,1.12732625
1.5799999999999998,9.011764705882353,1.0,1.8339887500000003
0.21428571428571427,9.242857142857142,4.0,0.054269583333333336
0.0,4.1571428571428575,2.0,2.2021908333333333
6.230769230769231,11.421428571428574,3.0,0.09867541666666667
0.0,2.2733333333333334,3.0,0.14069083333333335
5.762499999999999,8.305882352941177,1.0,2.3003216666666666
31.224999999999998,-0.1999999999999999,5.0,1.2452095833333334
10.221428571428572,9.742105263157894,4.0,0.10396916666666667
0.33125000000000004,10.125,4.0,0.018604583333333334
5.3,0.06249999999999989,5.0,1.4226179166666668
1.281818181818182,2.9562500000000003,3.0,0.3013045833333333
3.1125000000000003,10.729999999999999,4.0,0.022286249999999997
0.0058823529411764705,7.471428571428571,2.0,1.7754558333333332
0.008333333333333333,5.075,5.0,0.8204716666666667
4.96875,-2.163636363636364,4.0,0.27952791666666665
10.475,3.625,5.0,1.36393625
11.008333333333333,-2.911111111111111,5.0,3.9297512500000003
0.9928571428571429,7.761904761904762,4.0,0.10184083333333332
0.3764705882352941,-0.6071428571428569,2.0,2.0625933333333335
1.6272727272727272,-2.45,3.0,1.0049074999999998
0.0375,-1.5954545454545455,4.0,0.39133666666666667
3.8000000000000003,15.225,5.0,2.5452429166666666
0.014285714285714287,9.957142857142859,4.0,0.013119583333333332
15.484615384615385,12.935714285714285,3.0,0.02226208333333333
0.10714285714285714,14.59047619047619,4.0,0.01606583333333333
0.4307692307692308,-5.74,3.0,0.72292375
0.015384615384615385,10.10714285714286,3.0,0.35064333333333336
12.912500000000001,6.435,4.0,0.13965000000000002
9.825000000000001,11.975,5.0,5.833476666666667
8.126666666666667,-9.260000000000002,4.0,0.31137333333333334
0.71875,1.7190476190476192,4.0,0.18547666666666665
13.426666666666668,-0.23571428571428582,2.0,1.11291625
15.19166666666667,-2.555555555555556,5.0,1.4293054166666668
0.5615384615384615,7.253333333333333,3.0,0.08110291666666665
1.5,-6.604545454545455,4.0,0.5803349999999999
10.263636363636364,-1.642857142857143,3.0,0.587775
0.0,4.192857142857143,2.0,2.060225
0.0,10.046666666666665,3.0,2.0044066666666667
4.429411764705882,-0.23571428571428574,2.0,1.2495533333333333
10.366666666666667,11.6875,5.0,1.7591591666666666
13.133333333333333,6.285714285714286,5.0,1.6441287500000001
3.883333333333333,9.425,5.0,0.34585708333333337
0.0,5.194117647058824,1.0,1.9307554166666667
0.8500000000000001,-5.4941176470588236,1.0,1.5425341666666668
4.3625,10.935294117647059,1.0,0.52939375
0.11666666666666665,10.993333333333332,1.0,1.689895
0.01,-2.9117647058823524,1.0,1.5698074999999998
11.54166666666667,0.04999999999999999,5.0,1.4102704166666669
13.56470588235294,-2.6285714285714286,2.0,1.4161645833333332
29.000000000000004,6.9625,5.0,1.8828808333333331
19.094117647058823,4.978571428571429,2.0,2.16841375
1.6294117647058823,14.264285714285716,2.0,2.6529166666666666
0.0,11.229411764705883,1.0,1.780055
18.90833333333333,0.14444444444444443,5.0,1.385604166666667
0.75,7.785714285714286,5.0,1.1687219999999998
0.009090909090909092,6.675,5.0,1.8132970833333333
0.3333333333333333,0.9875,5.0,1.226115
2.2846153846153845,12.028571428571428,3.0,0.14382874999999998
1.2384615384615383,7.74,3.0,0.10162875
0.7533333333333334,2.5500000000000003,2.0,1.0935229166666665
3.508333333333333,5.4125,5.0,0.5402637499999999
2.17,10.452941176470588,1.0,1.732830833333333
12.816666666666668,3.085714285714286,5.0,1.1932666666666667
0.16,1.5294117647058822,1.0,1.5779708333333333
0.5,10.523809523809522,4.0,0.0829725
16.88235294117647,7.299999999999999,2.0,1.0278720833333332
6.860000000000001,11.105882352941176,1.0,1.6244954166666667
1.24,-4.592307692307691,2.0,1.1187558333333334
9.149999999999999,-5.618181818181818,4.0,0.51622625
2.5083333333333337,7.675000000000001,5.0,0.71532875
0.6666666666666666,6.357142857142857,4.0,0.07632833333333333
2.815384615384615,13.585714285714287,3.0,0.054269583333333336
0.0,1.3555555555555554,5.0,1.1686183333333333
0.03076923076923077,9.993333333333334,3.0,0.64559125
3.85,-1.8318181818181818,4.0,0.14650083333333333
11.475,4.325,4.0,0.17003958333333333
3.3,-2.6,3.0,0.7150333333333334
0.01,-3.923529411764706,1.0,1.8302216666666666
4.506666666666666,-6.121428571428572,2.0,1.9729083333333335
0.88125,4.609999999999999,4.0,0.3780329166666667
0.33999999999999997,4.675,1.0,1.6369091666666666
5.333333333333333,-2.6222222222222222,5.0,1.6691616666666667
0.0,6.2250000000000005,5.0,1.97085625
0.09000000000000001,-5.475,1.0,0.9196017391304345
0.9727272727272727,-5.526666666666667,3.0,0.45491875000000004
0.0,-4.875,5.0,1.3138637499999999
13.016666666666666,6.1,5.0,0.4611845833333333
0.0,12.681818181818182,1.0,0.8846129166666667
2.84375,1.8363636363636366,4.0,0.33739041666666664
5.8625,-6.786363636363637,4.0,1.0869233333333332
0.7705882352941177,1.376923076923077,2.0,1.59561625
2.941666666666667,11.475,5.0,3.839200416666667
6.8875,-0.5411764705882353,1.0,0.9494370833333333
4.263636363636364,-3.4466666666666668,3.0,0.13520708333333334
5.593333333333334,-0.02631578947368419,4.0,0.17597208333333333
0.9750000000000001,8.987499999999999,5.0,1.7661550000000001
1.50625,-3.4136363636363636,4.0,0.4015166666666667
0.008333333333333333,10.975000000000001,5.0,2.3598
2.4666666666666663,5.8999999999999995,5.0,0.5181304166666667
0.14705882352941177,1.65,2.0,1.3953795833333331
0.008333333333333333,12.2875,5.0,3.4740933333333337
0.016666666666666666,14.0,1.0,1.5299279166666666
0.3538461538461538,6.613333333333332,3.0,0.047217499999999996
0.061538461538461535,-9.966666666666667,3.0,2.990732083333333
2.966666666666667,-8.78,4.0,0.13581833333333335
0.01,0.9647058823529411,1.0,1.7172620833333336
0.3764705882352941,-3.0857142857142854,2.0,2.08764875
0.07272727272727272,6.71875,3.0,0.3891145833333333
2.6230769230769226,9.646666666666667,3.0,0.14766833333333332
1.5900000000000003,-4.45625,3.0,0.7595816666666666
0.007692307692307693,-6.344131569286608e-17,3.0,0.36453458333333333
0.00625,-1.8909090909090907,4.0,2.446838333333333
2.92,-9.045,4.0,0.5120316666666667
0.0,-2.285714285714286,2.0,2.35177875
1.223529411764706,5.935714285714285,2.0,1.1060558333333332
0.058823529411764705,8.685714285714287,2.0,3.2389587499999997
0.64,1.3,1.0,1.3050466666666667
3.7909090909090906,3.7199999999999998,3.0,0.15264583333333334
22.516666666666666,0.7222222222222222,5.0,0.9799316666666668
2.1833333333333336,15.149999999999999,5.0,1.5921775
6.233333333333333,-0.5444444444444446,5.0,1.0794416666666666
0.0,4.11875,1.0,0.585785
0.0,6.45,5.0,1.8968862499999997
0.6882352941176471,9.535714285714286,2.0,2.6174279166666667
3.0200000000000005,-1.5750000000000002,1.0,1.58149875
1.3900000000000001,-0.38125,1.0,1.8280700000000003
10.141176470588235,-0.6928571428571433,2.0,1.1017325
3.358333333333333,-1.4777777777777774,5.0,1.8076441666666667
1.736363636363636,-2.95,3.0,0.5070041666666666
2.209090909090909,-1.4866666666666668,3.0,0.26903625000000003
1.8199999999999998,10.7875,1.0,1.9540416666666667
2.9846153846153842,5.113333333333333,3.0,0.25180583333333334
0.7142857142857144,3.1875000000000004,1.0,0.5133245833333334
0.0,2.6,5.0,1.632505
0.7909090909090909,3.0600000000000005,3.0,0.1381975
14.626666666666665,-9.07,4.0,0.12585541666666666
1.2058823529411762,9.292857142857143,2.0,1.012625
0.32999999999999996,0.3470588235294117,1.0,1.1716183333333332
4.220000000000001,1.5470588235294118,1.0,1.1646570833333334
0.04375,6.355,4.0,0.1386625
1.96875,-9.645454545454546,4.0,0.34093708333333334
3.5529411764705885,0.20000000000000012,2.0,1.3774595833333334
8.620000000000001,-5.375,4.0,0.2723683333333333
0.7374999999999999,-4.763636363636363,4.0,0.9055129166666666
0.0,1.4187500000000002,1.0,1.7116504166666668
0.0125,9.56470588235294,1.0,3.1157245833333334
3.2294117647058824,13.785714285714286,2.0,5.76015125
0.0,-3.436363636363637,4.0,0.6335316666666667
1.876923076923077,18.385714285714283,3.0,0.16753166666666666
0.0,6.975,5.0,1.81191
0.0,14.621428571428568,2.0,3.2615649999999996
11.893333333333334,-0.7142857142857143,2.0,0.9772316666666666
1.3733333333333333,-2.4357142857142855,2.0,1.307105
0.8375,7.564705882352941,1.0,2.16841375
1.8076923076923077,8.24,3.0,0.3961945833333333
3.766666666666667,-8.125,5.0,1.6052345833333332
8.126666666666667,-6.410000000000001,4.0,0.14094291666666667
0.20666666666666667,-4.515789473684211,4.0,0.17136875
0.025,10.894117647058822,1.0,3.2389587499999997
1.146153846153846,12.2,3.0,0.2411325
7.433333333333334,-3.0928571428571425,2.0,0.9774745833333333
7.55,-2.1722222222222225,4.0,0.25644416666666664
0.85625,-8.31818181818182,4.0,1.3658124999999999
2.37,8.9875,5.0,0.5368258333333333
3.3615384615384616,-10.866666666666667,3.0,1.1917508333333333
1.691666666666667,6.0375,5.0,1.6231200000000001
0.025,-8.78235294117647,1.0,1.4636895833333334
0.28235294117647053,7.478571428571429,2.0,1.7714225
0.0,-0.24090909090909085,4.0,0.4822054166666667
1.11,12.76470588235294,1.0,1.5116362499999998
16.71666666666667,11.899999999999999,5.0,2.1901916666666668
0.9666666666666665,4.1875,5.0,1.7359804166666668
1.4866666666666668,-0.26428571428571423,2.0,1.0490629166666665
